id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1426836401639727108	1426836401639727108	2021-08-15 16:21:22 WIB	2021-08-15	16:21:22	+0700	1425922556658257923	rusdiarif11	R.A		Strategis, Program Vaksinasi Santri di Jawa Barat Dapat Dorong Kepercayaan Publik  https://t.co/LuLSRsmyma	in	[]	['https://banten.hallo.id/nusantara/pr-56888529/strategis-program-vaksinasi-santri-di-jawa-barat-dapat-dorong-kepercayaan-publik']	[]	0	0	0	[]	[]	https://twitter.com/RusdiArif11/status/1426836401639727108	False		0								[]				
1426836151164276739	1426836151164276739	2021-08-15 16:20:22 WIB	2021-08-15	16:20:22	+0700	1210173369708007424	makasarpolsek	Sabhara Polsek Makasar jaktim		Minggu 15/08/2021 AIPTU WAWAN,S SAMAPTA polsek makasar jaktim monitoring Vaksinasi di wilyah kel. Kebon pala kec makasar jaktim  https://t.co/oLVL7aJF3n	in	[]	[]	['https://pbs.twimg.com/media/E80j3lHVEAIsfY0.jpg', 'https://pbs.twimg.com/media/E80j4bOVcAEj6YY.jpg', 'https://pbs.twimg.com/media/E80j5PEUYAQEf3e.jpg', 'https://pbs.twimg.com/media/E80j6CHUUAM8XBm.jpg']	0	0	1	[]	[]	https://twitter.com/MakasarPolsek/status/1426836151164276739	False		1	https://pbs.twimg.com/media/E80j3lHVEAIsfY0.jpg							[]				
1426836133967646725	1426728454251159552	2021-08-15 16:20:18 WIB	2021-08-15	16:20:18	+0700	1342527896598953984	aulia_ahadiadr	Sukseskan Vaksinasi 🥰		@sdenta Makanya jgn suka anggp anggap kecil org terus, bntr lagi dia selesein tesis biomednyaa. 🥲	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/aulia_ahadiaDr/status/1426836133967646725	False		0								[{'screen_name': 'sdenta', 'name': 'K. S. Denta', 'id': '17886856'}]				
1426836128620064771	1426836128620064771	2021-08-15 16:20:17 WIB	2021-08-15	16:20:17	+0700	63070483	bharianmy	Berita Harian		#BHnasional Virus COVID-19 akan terus berada dalam masyarakat bersama imuniti hasil vaksinasi    https://t.co/R3KVx5NjmB	in	[]	['https://bit.ly/3g2wyak']	[]	0	1	1	['bhnasional']	[]	https://twitter.com/bharianmy/status/1426836128620064771	False		0								[]				
1426836098366410753	1426836098366410753	2021-08-15 16:20:09 WIB	2021-08-15	16:20:09	+0700	1390522354506158080	ayuniiiputri	Putri ayuniii		Kunci utama utk mengakhiri pandemi ini ya vaksinasi gais, makanya buat kita semuanya jangan lupa buat divaksin ya gais. #VaksinasiKuatkanImunitas #IkhtiarAtasiPandemi  https://t.co/dNqvtsX9Vy	in	[]	[]	['https://pbs.twimg.com/media/E80j3NIUcAU3Vy6.jpg']	0	0	0	['vaksinasikuatkanimunitas', 'ikhtiaratasipandemi']	[]	https://twitter.com/AyuniiiPutri/status/1426836098366410753	False		1	https://pbs.twimg.com/media/E80j3NIUcAU3Vy6.jpg							[]				
1426836047803994114	1426836047803994114	2021-08-15 16:19:57 WIB	2021-08-15	16:19:57	+0700	83841425	belindch	Sukseskan Vaksinasi 💉		Di semarang ada croffle gak maniest?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/belindch/status/1426836047803994114	False		0								[]				
1426835961023844355	1426830132476399618	2021-08-15 16:19:37 WIB	2021-08-15	16:19:37	+0700	3224016240	edhi_shi	Edu		@Dnok_Ayu @ganjarpranowo Lha vaksinasi kapan selesai seluruh jateng. Minimal ada jadwal yg diumumkan.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/edhi_shi/status/1426835961023844355	False		0								[{'screen_name': 'Dnok_Ayu', 'name': 'Jeni Ly', 'id': '1230068081134694400'}, {'screen_name': 'ganjarpranowo', 'name': 'Ganjar Pranowo', 'id': '109762193'}]				
1426835861459537926	1426835861459537926	2021-08-15 16:19:13 WIB	2021-08-15	16:19:13	+0700	2539697514	_niaain	𝒻		Setiap negeri tu tunggu masa je masing2 nak cecah 1k. Please focus vaksin untuk setiap negeri bukan di Lembah Klang shj!!! Pls la bertindak cepat, jgn tggu negeri lain dah teruk mcm LK baru nak cepatkan kadar vaksinasi. Lembab lembab lembab	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_niaain/status/1426835861459537926	False	https://twitter.com/kkmputrajaya/status/1426823156099031040	0								[]				
1426835623067799560	1426835623067799560	2021-08-15 16:18:16 WIB	2021-08-15	16:18:16	+0700	1093647513209298945	klikmetro	Klikmetro.com		Jelang HUT RI, Polsek Sunggal Laksanakan Vaksinasi Massal  https://t.co/kShvM1L6Wr	in	[]	['https://www.klikmetro.com/2021/08/jelang-hut-ri-polsek-sunggal-laksanakan.html']	[]	0	0	0	[]	[]	https://twitter.com/klikmetro/status/1426835623067799560	False		0								[]				
1426835536338034688	1426835536338034688	2021-08-15 16:17:55 WIB	2021-08-15	16:17:55	+0700	43856742	bernamaradio	BERNAMA Radio🇲🇾		Kuala Lumpur berjaya mencapai imuniti kelompok hari ini apabila vaksinasi #COVID19 kepada penduduk dewasa mencecah 85% - TS @AnnuarMusa     https://t.co/2NAWPVMDVD  #MenangBersama  #LindungDiriLindungSemua  https://t.co/1EOrPPXr5y	in	[{'screen_name': 'annuarmusa', 'name': 'annuar musa', 'id': '273993462'}]	['https://www.bernama.com/bm/am/news.php?id=1992908']	['https://pbs.twimg.com/media/E80jM-TUcAAXEN2.jpg']	0	0	0	['covid19', 'menangbersama', 'lindungdirilindungsemua']	[]	https://twitter.com/bernamaradio/status/1426835536338034688	False		1	https://pbs.twimg.com/media/E80jM-TUcAAXEN2.jpg							[]				
1426835492599832576	1426835492599832576	2021-08-15 16:17:45 WIB	2021-08-15	16:17:45	+0700	1111629964393267200	suarabarui	SuaraBaru.id		Pemkab Kudus Jawa Tengah belum wajibkan vaksin syarat wajib masuk Mall   Pemkab Kudus belum Wajibkan Vaksinasi Syarat Masuk Mall  https://t.co/hx2GKtPFpQ lewat @SuaraBaru.id	in	[{'screen_name': 'suarabaru', 'name': 'ian', 'id': '149534520'}]	['https://suarabaru.id/2021/08/15/pemkab-kudus-belum-wajibkan-vaksinasi-syarat-masuk-mall/']	[]	0	0	1	[]	[]	https://twitter.com/SuarabaruI/status/1426835492599832576	False		0								[]				
1426835417630855171	1426835417630855171	2021-08-15 16:17:27 WIB	2021-08-15	16:17:27	+0700	207854679	borneonews	BORNEONEWS		Cegah Terjadinya Kerumunan, Personel TNI/Polri Bantu Pengaturan Antrean Dalam Vaksinasi Massal di Desa Natai Baru   https://t.co/7Z3VaFJPAE	in	[]	['https://www.borneonews.co.id/berita/230951-cegah-terjadinya-kerumunan-personel-tni-polri-bantu-pengaturan-antrean-dalam-vaksinasi-massal-di-desa-natai-baru']	[]	0	0	0	[]	[]	https://twitter.com/BORNEONEWS/status/1426835417630855171	False		0								[]				
1426835328896147456	1426835328896147456	2021-08-15 16:17:06 WIB	2021-08-15	16:17:06	+0700	18129942	tempodotco	TEMPO.CO		Cara Cek Status Vaksinasi dan Download Sertifikat Vaksin di Aplikasi JAKI  https://t.co/siCkEnPe1y #TempoGaya	in	[]	['https://gaya.tempo.co/read/1494800/cara-cek-status-vaksinasi-dan-download-sertifikat-vaksin-di-aplikasi-jaki?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit']	[]	0	0	0	['tempogaya']	[]	https://twitter.com/tempodotco/status/1426835328896147456	False		0								[]				
1426835321753247748	1426835321753247748	2021-08-15 16:17:04 WIB	2021-08-15	16:17:04	+0700	18129942	tempodotco	TEMPO.CO		Bolehkah Minum Obat Antinyeri Sebelum Vaksinasi untuk Cegah Efek Samping?  https://t.co/m0IlVeAvY7 #TempoGaya	in	[]	['https://gaya.tempo.co/read/1494796/bolehkah-minum-obat-antinyeri-sebelum-vaksinasi-untuk-cegah-efek-samping?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit']	[]	0	0	2	['tempogaya']	[]	https://twitter.com/tempodotco/status/1426835321753247748	False		0								[]				
1426835194170920960	1426835194170920960	2021-08-15 16:16:34 WIB	2021-08-15	16:16:34	+0700	207854679	borneonews	BORNEONEWS		Abdul Rasyid Foundation Bantu Dinkes Kobar Sukseskan Vaksinasi Massal di Desa Natai Baru  https://t.co/hL4yzIvHKC	in	[]	['https://www.borneonews.co.id/berita/230950-abdul-rasyid-foundation-bantu-dinkes-kobar-sukseskan-vaksinasi-massal-di-desa-natai-baru']	[]	0	0	0	[]	[]	https://twitter.com/BORNEONEWS/status/1426835194170920960	False		0								[]				
1426835043532492803	1426835043532492803	2021-08-15 16:15:58 WIB	2021-08-15	16:15:58	+0700	1222559820	sukra_sana	AnisPaidonQ🚽		Cara Daftar Vaksinasi Covid-19 Lewat PeduliLindungi Klik untuk baca:  https://t.co/oxwzELPt3S	in	[]	['https://www.kompas.com/tren/read/2021/08/14/133100265/cara-daftar-vaksinasi-covid-19-lewat-pedulilindungi?utm_source=Twitter&utm_medium=Refferal&utm_campaign=Sticky_Dekstop']	[]	0	0	0	[]	[]	https://twitter.com/sukra_sana/status/1426835043532492803	False		0								[]				
1426834983361007616	1426834983361007616	2021-08-15 16:15:44 WIB	2021-08-15	16:15:44	+0700	819065767463292928	kominfo_jtg	Kominfo Jateng		Hati-hati dengan informasi yang beredar ya teman-teman..  Untuk saat ini Sentra Vaksin Gradhika (SVG) hanya melayani vaksinasi usia 40+ , sedangkan untuk usia 18+ dapat vaksin dengan syarat mendampingi 2 orang lansia usia 60+  Daftar online dulu ya  https://t.co/KzIQKciFkT 😊  https://t.co/TavNGOxTBw	in	[]	['http://sentravaksin.jatengprov.go.id']	['https://pbs.twimg.com/media/E80i2sOVoAI1QMq.jpg']	0	0	1	[]	[]	https://twitter.com/kominfo_jtg/status/1426834983361007616	False		1	https://pbs.twimg.com/media/E80i2sOVoAI1QMq.jpg							[]				
1426834932618305536	1426834932618305536	2021-08-15 16:15:31 WIB	2021-08-15	16:15:31	+0700	1024992483392933890	jonibanne	Joni Banne Tonapa		BERITA VIDEO : PANTAU PELAKSANAAN VAKSINASI DI KODIM, WAKIL BUPATI TORAJA UTARA MINTA PUSAT, PERHATIKAN DAERAH  https://t.co/BuLITYjExo lewat @Jurnal Tivi	in	[{'screen_name': 'jurnal', 'name': 'mylifeismurat', 'id': '701080416'}]	['https://jurnaltivi.com/2021/08/15/berita-video-pantau-pelaksanaan-vaksinasi-di-kodim-wakil-bupati-toraja-utara-minta-pusat-perhatikan-daerah/']	[]	0	0	0	[]	[]	https://twitter.com/JoniBanne/status/1426834932618305536	False		0								[]				
1426834874392973313	1426834874392973313	2021-08-15 16:15:18 WIB	2021-08-15	16:15:18	+0700	83841425	belindch	Sukseskan Vaksinasi 💉		Sekarang aju udah ga mau ikut campur lagi dalam cara orangtuaku merawat kucing²nya.  Dah sekali dibilangin. Ngeyel? Yowes.  Nek kucinge mati sing kelangan yo dudu aku. Wkwkwk	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/belindch/status/1426834874392973313	False		0								[]				
1426834870253367296	1426436000255942659	2021-08-15 16:15:17 WIB	2021-08-15	16:15:17	+0700	4811457367	angkasapura172	@angkasapura172		@Paduko2 Sore sahabat, sesuai SE Satgas Covid No.17 Tahun 2021, calon penumpang dengan tujuan Banjarmasin saat ini masih wajib menunjukkan surat hasil negatif PCR maksimal 2x24 jam sebelum penerbangan, kartu/sertifikat vaksinasi dan mengisi eHAC Indonesia. (1)	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/angkasapura172/status/1426834870253367296	False		0								[{'screen_name': 'Paduko2', 'name': 'balak ampek', 'id': '1001789886880403456'}]				
1426834794575384577	1426834794575384577	2021-08-15 16:14:58 WIB	2021-08-15	16:14:58	+0700	1380548453193805828	seputarclbubur	seputarcibubur.com		Dulu Sebut Covid-19 Konspirasi, Jerinx SID Kini Ikut Vaksinasi Sinovac  https://t.co/Wx7dDPGxVU	in	[]	['https://seputarcibubur.pikiran-rakyat.com/hiburan/pr-1782401079/dulu-sebut-covid-19-konspirasi-jerinx-sid-kini-ikut-vaksinasi-sinovac']	[]	0	0	0	[]	[]	https://twitter.com/SEPUTARClBUBUR/status/1426834794575384577	False		0								[]				
1426834674815406080	1426834674815406080	2021-08-15 16:14:30 WIB	2021-08-15	16:14:30	+0700	261762945	mynameisnurain	Nur Ain Nordin		Hi YB @Khairykj disebabkan mulai esok banyak ekonomi akan buka, saya nak tahu lebih perincian tentang QR Code di MySejahtera.  Ade device yang lain ke untuk scan code status risiko COVID19 dan sijil digital vaksinasi?  https://t.co/8BHh3I1uev	in	[{'screen_name': 'khairykj', 'name': 'khairy jamaluddin 🇲🇾🌺', 'id': '18901882'}]	[]	['https://pbs.twimg.com/media/E80ikkNUcAADLXK.jpg', 'https://pbs.twimg.com/media/E80ikl2VgAUI4yp.jpg']	0	0	0	[]	[]	https://twitter.com/MyNameisNurAin/status/1426834674815406080	False		1	https://pbs.twimg.com/media/E80ikkNUcAADLXK.jpg							[]				
1426834656855576583	1426834656855576583	2021-08-15 16:14:26 WIB	2021-08-15	16:14:26	+0700	1350391932602572800	jbm_news	JBM.co.id		Jaya Negara Tinjau Vaksinasi di LDII Bali  https://t.co/ALabBemiAc	in	[]	['https://jbm.co.id/2021/08/15/jaya-negara-tinjau-vaksinasi-di-ldii-bali/']	[]	0	0	0	[]	[]	https://twitter.com/jbm_news/status/1426834656855576583	False		0								[]				
1426834460696137728	1426834460696137728	2021-08-15 16:13:39 WIB	2021-08-15	16:13:39	+0700	261762945	mynameisnurain	Nur Ain Nordin		Hi @JKJAVMY disebabkan mulai esok banyak ekonomi akan buka, saya nak tahu lebih perincian tentang QR Code MySejahtera.  Ade device yang lain ke untuk scan code status risiko COVID19 dan sijil digital vaksinasi?  https://t.co/XOLMeYJtxP	in	[{'screen_name': 'jkjavmy', 'name': 'vaksin covid-19 🇲🇾', 'id': '1341580537509470209'}]	[]	['https://pbs.twimg.com/media/E80iYEuUYAM-IHw.jpg', 'https://pbs.twimg.com/media/E80iYEnVkAAsoAO.jpg']	0	0	0	[]	[]	https://twitter.com/MyNameisNurAin/status/1426834460696137728	False		1	https://pbs.twimg.com/media/E80iYEuUYAM-IHw.jpg							[]				
1426834455293952007	1426745470605422592	2021-08-15 16:13:38 WIB	2021-08-15	16:13:38	+0700	1136654167122989056	clvrh14	Maymunah Nasution		@mutammmm Bisa aja karena kurva belum landai, vaksinasi belum maksimal dan intinya masih banyak nyawa orang tersayang perlu dilindungi	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/clvrh14/status/1426834455293952007	False		0								[{'screen_name': 'mutammmm', 'name': 'Bhrekata', 'id': '1086248416730988544'}]				
1426834347122839553	1426833402838220801	2021-08-15 16:13:12 WIB	2021-08-15	16:13:12	+0700	1374016322716065794	tedhilbert	Ted		@KemenkesRI Terbukti penyintas covid memiliki kekebalan yang lebih kuat dari yang divaksin. Sama sekali tidak ada alasan untuk mendapatkan vaksinasi. Anda mengabaikan WHO, sains, dan imunologi dasar.  https://t.co/69cWT5UX5t	in	[]	['https://www.news-medical.net/amp/news/20210719/Thai-study-looks-at-CoronaVac-vaccine-vs-natural-immunity-to-SARS-COV-2-variants.aspx']	[]	0	0	0	[]	[]	https://twitter.com/TedHilbert/status/1426834347122839553	False		0								[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': '161236190'}]				
1426834263672950785	1426834263672950785	2021-08-15 16:12:52 WIB	2021-08-15	16:12:52	+0700	1380548453193805828	seputarclbubur	seputarcibubur.com		Vaksinasi Massal Kecamatan Ciomas, Kabupaten Bogor Setiap Rabu-Kamis: Daftar di Tempat  https://t.co/nsR3sOSTPa	in	[]	['https://seputarcibubur.pikiran-rakyat.com/seputar-cibubur/pr-1782400071/vaksinasi-massal-kecamatan-ciomas-kabupaten-bogor-setiap-rabu-kamis-daftar-di-tempat']	[]	0	0	0	[]	[]	https://twitter.com/SEPUTARClBUBUR/status/1426834263672950785	False		0								[]				
1426834145301327875	1426834145301327875	2021-08-15 16:12:24 WIB	2021-08-15	16:12:24	+0700	1380548453193805828	seputarclbubur	seputarcibubur.com		Vaksinasi Massal di Puskesmas Ciangsana, Kecamatan Gunung Putri,  Senin 16 Agustus 2021, Cara Daftar dan Kuota  https://t.co/2rQSP6L0Xc	in	[]	['https://seputarcibubur.pikiran-rakyat.com/seputar-cibubur/pr-1782399886/vaksinasi-massal-di-puskesmas-ciangsana-kecamatan-gunung-putri-senin-16-agustus-2021-cara-daftar-dan-kuota']	[]	0	0	0	[]	[]	https://twitter.com/SEPUTARClBUBUR/status/1426834145301327875	False		0								[]				
1426834143753564161	1426834141283184640	2021-08-15 16:12:23 WIB	2021-08-15	16:12:23	+0700	393326698	anfaalsaari	Anfaal Saari		Risiko kelahiran pra-matang dan kelahiran mati disebabkan jangkitan COVID-19 akan berkurang selepas vaksin.  Segera hubungi doktor anda untuk bertanya lebih lanjut berkenaan vaksinasi bagi ibu hamil.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/anfaalsaari/status/1426834143753564161	False		0								[]				
1426834042670895104	1426834042670895104	2021-08-15 16:11:59 WIB	2021-08-15	16:11:59	+0700	1176006417637003269	skrrrah__	Portgas D Mahardhika 🇮🇩		Keliatan nga baca statistik persentase vaksinasi di inggris	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/skrrrah__/status/1426834042670895104	False	https://twitter.com/Teri51243290/status/1426762791625510914	0								[]				
1426833979567575040	1426833979567575040	2021-08-15 16:11:44 WIB	2021-08-15	16:11:44	+0700	1380548453193805828	seputarclbubur	seputarcibubur.com		Vaksinasi Massal Covid-19 Puskesmas Pabuaran dan Cisarua, Senin 16 Agustus 2021: Cek Cara Daftar dan Kuota  https://t.co/n9rFo0Dcna	in	[]	['https://seputarcibubur.pikiran-rakyat.com/seputar-cibubur/pr-1782399686/vaksinasi-massal-covid-19-puskesmas-pabuaran-dan-cisarua-senin-16-agustus-2021-cek-cara-daftar-dan-kuota']	[]	0	0	0	[]	[]	https://twitter.com/SEPUTARClBUBUR/status/1426833979567575040	False		0								[]				
1426833972596645892	1426536156297007107	2021-08-15 16:11:43 WIB	2021-08-15	16:11:43	+0700	1600952048	krupukrenyahhh	Darlaaa | Sudah vaksinasi #1		@SusiloELS @ckdmsgk @briankhrisna Udahnya kulineran, malah ketemu mantan temen kantor Cinta yg bikin dia sebel-sebel naksir. Eh malah kepergok makan nasi goreng berdua sambil nyatain cinta 🙃	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/krupukrenyahhh/status/1426833972596645892	False		0								[{'screen_name': 'SusiloELS', 'name': 'Elson', 'id': '113807887'}, {'screen_name': 'ckdmsgk', 'name': 'ǟʀȶɛʍɨֆ🌿A Menina 69', 'id': '1351425816'}, {'screen_name': 'briankhrisna', 'name': 'Br', 'id': '775011194'}]				
1426833950811455491	1426833950811455491	2021-08-15 16:11:37 WIB	2021-08-15	16:11:37	+0700	1143691143479095296	rifaama_	mpa.		Kalo ditanya, “apa kontribusimu utk perusahaan dibulan ini?”, aku mau jawab “Berhasil mengajak 450 karyawan mengikuti vaksinasi covid-19”🙂	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rifaama_/status/1426833950811455491	False		0								[]				
1426833834146996227	1426833834146996227	2021-08-15 16:11:10 WIB	2021-08-15	16:11:10	+0700	1353720929633841156	ulamakpaspusat	Dewan Ulamak PAS Pusat (DUPP) Official		Program Outreach Vaksinasi di RPT Temalir  https://t.co/vLN0UVlrR8  https://t.co/n8enWlBDfq	in	[]	['https://ift.tt/3xIqUjX']	['https://pbs.twimg.com/media/E80hz8aXoAAhd1w.jpg']	0	0	0	[]	[]	https://twitter.com/UlamakPASPusat/status/1426833834146996227	False		1	https://pbs.twimg.com/media/E80hz8aXoAAhd1w.jpg							[]				
1426833807412318211	1426833807412318211	2021-08-15 16:11:03 WIB	2021-08-15	16:11:03	+0700	2251383210	ahmadnormaulana	Ahmad Nor Maulana Af		Polres Singkawang dan Yayasan Budha Tzu Chi Gelar Vaksinasi Merdeka  https://t.co/ZAIqmPiUFm  https://t.co/WhiV6EdEoq	in	[]	['http://dlvr.it/S5gjqD']	['https://pbs.twimg.com/media/E80hyW-VoAgiZUT.jpg']	0	0	0	[]	[]	https://twitter.com/AhmadNorMaulana/status/1426833807412318211	False		1	https://pbs.twimg.com/media/E80hyW-VoAgiZUT.jpg							[]				
1426833759513440260	1426833402838220801	2021-08-15 16:10:52 WIB	2021-08-15	16:10:52	+0700	1374016322716065794	tedhilbert	Ted		@KemenkesRI Pemerintah harus menghentikan vaksinasi penyintas covid, itu adalah pemborosan vaksin yang terbatas dan tanpa manfaat apapun. Dan menyebabkan orang lain meninggal karena tidak mendapatkan vaksin tepat waktu. Harus ikuti panduan WHO dan imunologi dasar!!!  https://t.co/ymhvMqBleg	in	[]	['https://www.who.int/publications/i/item/WHO-2019-nCoV-Sci_Brief-Natural_immunity-2021.1']	[]	0	0	0	[]	[]	https://twitter.com/TedHilbert/status/1426833759513440260	False		0								[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': '161236190'}]				
1426833707260805129	1426833703683072001	2021-08-15 16:10:39 WIB	2021-08-15	16:10:39	+0700	1600952048	krupukrenyahhh	Darlaaa | Sudah vaksinasi #1		"Itu lagi puisinya. ""Lihat tanda tanya itu, jarak antara kebodohan dan keinginanku..memilikimu sekali lagi.""   Di bioskop auto, ""Taeeeeeeeee kauuuu bujaaaaaangggggg.""   😂😂😂😂"	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/krupukrenyahhh/status/1426833707260805129	False		0								[]				
1426833705524367361	1426833703683072001	2021-08-15 16:10:39 WIB	2021-08-15	16:10:39	+0700	1600952048	krupukrenyahhh	Darlaaa | Sudah vaksinasi #1		Tapi jujur, 3x nonton AADC2 di bioskop, mmg selalu ngumpat. As I said several days ago, sebelum ada Song Kang, ada Rangga di AADC2. BGST NGALUSNYA. FAK.  Segala tunangan orang dibawa roadtrip dari pagi ampe Subuh. Di mana akhlakmu Ranggaaaaaaaa...	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/krupukrenyahhh/status/1426833705524367361	False		0								[]				
1426833703683072001	1426833703683072001	2021-08-15 16:10:38 WIB	2021-08-15	16:10:38	+0700	1600952048	krupukrenyahhh	Darlaaa | Sudah vaksinasi #1		Rep twitter ini penuh dg orang-orang pertengahan 20an.   KAMI BUTUH ENDING YANG REALISTIS KAK! 😂	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/krupukrenyahhh/status/1426833703683072001	False	https://twitter.com/briankhrisna/status/1426536156297007107	0								[]				
1426833604064079881	1426833604064079881	2021-08-15 16:10:15 WIB	2021-08-15	16:10:15	+0700	2392460208	jawapos	Jawa Pos		Menteri BUMN &amp; Dirut BRI Dorong Vaksinasi dan Pemberdayaan UMKM  https://t.co/TDyjC9t877	in	[]	['https://radarsurabaya.jawapos.com/read/2021/08/15/282588/menteri-bumn-dirut-bri-dorong-vaksinasi-dan-pemberdayaan-umkm']	[]	0	0	1	[]	[]	https://twitter.com/jawapos/status/1426833604064079881	False		0								[]				
1426833541569028096	1426833541569028096	2021-08-15 16:10:00 WIB	2021-08-15	16:10:00	+0700	1397214622239924235	privowp	Sukarelawan Wilayah Prihatin		YB Tan Sri @AnnuarMusa bersama YB Dato' Sri @Dr_Santhara melihat proses suntikan vaksinasi Covid-19 di Rumah Prihatin Grand Seasons yang sekaligus Wilayah Persekutuan yang telah mencapai 80% imuniti.  #PriVo #privowp #wilayahprihatin #vaksinasi   @kw_seriwilayah @rumahprihatinwp  https://t.co/QwtO9YhNfU	in	"[{'screen_name': 'annuarmusa', 'name': 'annuar musa', 'id': '273993462'}, {'screen_name': 'dr_santhara', 'name': ""dato' sri dr. santhara"", 'id': '1251350292102123522'}, {'screen_name': 'kw_seriwilayah', 'name': 'informasi wilayah 🇲🇾', 'id': '1036532165633224705'}, {'screen_name': 'rumahprihatinwp', 'name': 'rumah prihatin wilayah persekutuan', 'id': '1374364257085575170'}]"	[]	['https://pbs.twimg.com/media/E80c_iGVgAIi8Hs.jpg', 'https://pbs.twimg.com/media/E80c_iKUcAIuyNc.jpg', 'https://pbs.twimg.com/media/E80c_iFUcAMty5A.jpg', 'https://pbs.twimg.com/media/E80c_iKUYAEkwpy.jpg']	0	0	0	['privo', 'privowp', 'wilayahprihatin', 'vaksinasi']	[]	https://twitter.com/PRIVOWP/status/1426833541569028096	False		1	https://pbs.twimg.com/media/E80c_iGVgAIi8Hs.jpg							[]				
1426833466738364416	1426833466738364416	2021-08-15 16:09:42 WIB	2021-08-15	16:09:42	+0700	121640063	radioelshinta	Radio Elshinta		Masyarakat mengeluhkan aplikasi Peduli Lindungi soal sertifikat vaksinasi Covid-19 kerap tidak muncul.  Komentar Anda?   https://t.co/EN7FkCklP5  https://t.co/T2CnH680fN	in	[]	['https://www.vidio.com/live/7166-elshinta-90-fm']	['https://pbs.twimg.com/media/E80hab0VkAAPYre.jpg']	2	0	1	[]	[]	https://twitter.com/RadioElshinta/status/1426833466738364416	False		1	https://pbs.twimg.com/media/E80hab0VkAAPYre.jpg							[]				
1426833464733540354	1426833464733540354	2021-08-15 16:09:41 WIB	2021-08-15	16:09:41	+0700	1536237300	kotajaksel	Pemkot Jaksel		Plt Wali Kota Administrasi Jakarta Selatan, Isnawa Adji meninjau pelaksanaan vaksinasi Serentak Merdeka Covid-19 di SMP Yasda, Kelurahan Menteng Dalam, dan Gedung Pusat Pelatihan Seni Budaya (PPSB), Kelurahan Kebon Baru, Jakarta Selatan, Minggu (15/8).  #VaksinDulu  https://t.co/5TCuvh7gKC	in	[]	[]	['https://pbs.twimg.com/media/E80hXUcUUAAKsLg.jpg', 'https://pbs.twimg.com/media/E80hda4VoAMA1YI.jpg', 'https://pbs.twimg.com/media/E80hdyRVcAAPAz0.jpg', 'https://pbs.twimg.com/media/E80heI4VcAAmfll.jpg']	0	0	1	['vaksindulu']	[]	https://twitter.com/KotaJaksel/status/1426833464733540354	False		1	https://pbs.twimg.com/media/E80hXUcUUAAKsLg.jpg							[]				
1426833402838220801	1426833402838220801	2021-08-15 16:09:27 WIB	2021-08-15	16:09:27	+0700	161236190	kemenkesri	Kemenkes RI		Setelah sembuh dari COVID-19, kapan boleh divaksinasi?  Penyintas COVID-19 bisa divaksinasi minimal 3 bulan pasca dinyatakan sembuh. Apabila setelah dosis pertama positif COVID-19, vaksinasi tidak perlu diulang, dosis kedua bisa diberikan dengan interval 3 bulan setelah sembuh.  https://t.co/rASUBzMRSw	in	[]	[]	['https://pbs.twimg.com/media/E80hackVgAk-1ii.jpg']	7	11	11	[]	[]	https://twitter.com/KemenkesRI/status/1426833402838220801	False		1	https://pbs.twimg.com/media/E80hackVgAk-1ii.jpg							[]				
1426833326514397188	1426833326514397188	2021-08-15 16:09:08 WIB	2021-08-15	16:09:08	+0700	22126902	republikaonline	Republika.co.id		Gencarnya vaksinasi, tidak menutup kemungkinan  PTM jika telah 100 persen.   https://t.co/3WKm6bVY9l	in	[]	['https://www.republika.co.id/berita/qxvir8380/69-ribu-lebih-pelajar-smp-di-kota-tangerang-sudah-divaksin']	[]	1	0	1	[]	[]	https://twitter.com/republikaonline/status/1426833326514397188	False		0								[]				
